time,vertical_velocity,horizontal_velocity,dist,alt,ang,weight,acc,fuel,NN
351,0.4,1658.41,-401809.09,12571.76,0,277.43,0.04,113.43,0.02
352,0.4,1658.41,-403467.5,12571.35,0,277.43,0.04,113.43,0.02
353,0.4,1658.41,-405125.91,12570.95,0,277.43,0.04,113.43,0.02
354,0.4,1658.41,-406784.32,12570.55,0,277.42,0.04,113.42,0.02
355,0.4,1658.41,-408442.74,12570.14,0,277.42,0.04,113.42,0.02
356,0.4,1658.41,-410101.15,12569.74,0,277.41,0.04,113.41,0.02
357,0.4,1658.41,-411759.56,12569.33,0,277.41,0.04,113.41,0.02
358,0.4,1658.41,-413417.97,12568.93,0,277.41,0.04,113.41,0.02
359,0.4,1658.41,-415076.39,12568.53,0,277.4,0.04,113.4,0.02
360,0.4,1658.41,-416734.8,12568.12,0,277.4,0.04,113.4,0.02
361,0.4,1658.41,-418393.21,12567.72,0,277.4,0.04,113.4,0.02
362,0.4,1658.41,-420051.62,12567.31,0,277.39,0.04,113.39,0.02
363,0.4,1658.41,-421710.03,12566.91,0,277.39,0.04,113.39,0.02
364,0.4,1658.41,-423368.45,12566.51,0,277.39,0.04,113.39,0.02
365,0.4,1658.41,-425026.86,12566.1,0,277.38,0.04,113.38,0.02
366,0.4,1658.41,-426685.27,12565.7,0,277.38,0.04,113.38,0.02
367,0.4,1658.41,-428343.68,12565.29,0,277.38,0.04,113.38,0.02
368,0.4,1658.41,-430002.1,12564.89,0,277.37,0.04,113.37,0.02
369,0.4,1658.41,-431660.51,12564.49,0,277.37,0.04,113.37,0.02
370,0.4,1658.41,-433318.92,12564.08,0,277.36,0.04,113.36,0.02
371,0.4,1658.41,-434977.33,12563.68,0,277.36,0.04,113.36,0.02
372,0.4,1658.41,-436635.74,12563.28,0,277.36,0.04,113.36,0.02
373,0.4,1658.41,-438294.16,12562.87,0,277.35,0.04,113.35,0.02
374,0.4,1658.41,-439952.57,12562.47,0,277.35,0.04,113.35,0.02
375,0.4,1658.41,-441610.98,12562.06,0,277.35,0.04,113.35,0.02
376,0.4,1658.41,-443269.39,12561.66,0,277.34,0.04,113.34,0.02
377,0.4,1658.41,-444927.81,12561.26,0,277.34,0.04,113.34,0.02
378,0.4,1658.41,-446586.22,12560.85,0,277.34,0.04,113.34,0.02
379,0.4,1658.41,-448244.63,12560.45,0,277.33,0.04,113.33,0.02
380,0.4,1658.41,-449903.04,12560.04,0,277.33,0.04,113.33,0.02
381,0.4,1658.41,-451561.46,12559.64,0,277.32,0.04,113.32,0.02
382,0.4,1658.41,-453219.87,12559.24,0,277.32,0.04,113.32,0.02
383,0.4,1658.41,-454878.28,12558.83,0,277.32,0.04,113.32,0.02
384,0.4,1658.41,-456536.69,12558.43,0,277.31,0.04,113.31,0.02
385,0.4,1658.41,-458195.1,12558.02,0,277.31,0.04,113.31,0.02
386,0.4,1658.41,-459853.52,12557.62,0,277.31,0.04,113.31,0.02
387,0.4,1658.41,-461511.93,12557.22,0,277.3,0.04,113.3,0.02
388,0.4,1658.41,-463170.34,12556.81,0,277.3,0.04,113.3,0.02
389,0.4,1658.41,-464828.75,12556.41,0,277.3,0.04,113.3,0.02
390,0.4,1658.41,-466487.17,12556.01,0,277.29,0.04,113.29,0.02
391,0.4,1658.41,-468145.58,12555.6,0,277.29,0.04,113.29,0.02
392,0.4,1658.41,-469803.99,12555.2,0,277.29,0.04,113.29,0.02
393,0.4,1658.41,-471462.4,12554.79,0,277.28,0.04,113.28,0.02
394,0.4,1658.41,-473120.81,12554.39,0,277.28,0.04,113.28,0.02
395,0.4,1658.41,-474779.23,12553.99,0,277.27,0.04,113.27,0.02
396,0.4,1658.41,-476437.64,12553.58,0,277.27,0.04,113.27,0.02
397,0.4,1658.41,-478096.05,12553.18,0,277.27,0.04,113.27,0.02
398,0.4,1658.41,-479754.46,12552.77,0,277.26,0.04,113.26,0.02
399,0.4,1658.41,-481412.88,12552.37,0,277.26,0.04,113.26,0.02
400,0.4,1658.41,-483071.29,12551.97,0,277.26,0.04,113.26,0.02
401,0.4,1658.41,-484729.7,12551.56,0,277.25,0.04,113.25,0.02
402,0.4,1658.41,-486388.11,12551.16,0,277.25,0.04,113.25,0.02
403,0.4,1658.41,-488046.53,12550.76,0,277.25,0.04,113.25,0.02
404,0.4,1658.41,-489704.94,12550.35,0,277.24,0.04,113.24,0.02
405,0.4,1658.41,-491363.35,12549.95,0,277.24,0.04,113.24,0.02
406,0.4,1658.41,-493021.76,12549.54,0,277.24,0.04,113.24,0.02
407,0.4,1658.41,-494680.17,12549.14,0,277.23,0.04,113.23,0.02
408,0.4,1658.41,-496338.59,12548.74,0,277.23,0.04,113.23,0.02
409,0.4,1658.41,-497997,12548.33,0,277.22,0.04,113.22,0.02
410,0.4,1658.41,-499655.41,12547.93,0,277.22,0.04,113.22,0.02
411,0.4,1658.41,-501313.82,12547.53,0,277.22,0.04,113.22,0.02
412,0.4,1658.41,-502972.24,12547.12,0,277.21,0.04,113.21,0.02
413,0.4,1658.41,-504630.65,12546.72,0,277.21,0.04,113.21,0.02
414,0.4,1658.41,-506289.06,12546.31,0,277.21,0.04,113.21,0.02
415,0.4,1658.41,-507947.47,12545.91,0,277.2,0.04,113.2,0.02
416,0.4,1658.41,-509605.88,12545.51,0,277.2,0.04,113.2,0.02
417,0.4,1658.41,-511264.3,12545.1,0,277.2,0.04,113.2,0.02
418,0.4,1658.41,-512922.71,12544.7,0,277.19,0.04,113.19,0.02
419,0.4,1658.41,-514581.12,12544.3,0,277.19,0.04,113.19,0.02
420,0.4,1658.41,-516239.53,12543.89,0,277.19,0.04,113.19,0.02
421,0.4,1658.41,-517897.95,12543.49,0,277.18,0.04,113.18,0.02
422,0.4,1658.41,-519556.36,12543.09,0,277.18,0.04,113.18,0.02
423,0.4,1658.41,-521214.77,12542.68,0,277.17,0.04,113.17,0.02
424,0.4,1658.41,-522873.18,12542.28,0,277.17,0.04,113.17,0.02
425,0.4,1658.41,-524531.59,12541.87,0,277.17,0.04,113.17,0.02
426,0.4,1658.41,-526190.01,12541.47,0,277.16,0.04,113.16,0.02
427,0.4,1658.41,-527848.42,12541.07,0,277.16,0.04,113.16,0.02
428,0.4,1658.41,-529506.83,12540.66,0,277.16,0.04,113.16,0.02
429,0.4,1658.41,-531165.24,12540.26,0,277.15,0.04,113.15,0.02
430,0.4,1658.41,-532823.66,12539.86,0,277.15,0.04,113.15,0.02
431,0.4,1658.41,-534482.07,12539.45,0,277.15,0.04,113.15,0.02
432,0.4,1658.41,-536140.48,12539.05,0,277.14,0.04,113.14,0.02
433,0.4,1658.41,-537798.89,12538.65,0,277.14,0.04,113.14,0.02
434,0.4,1658.41,-539457.31,12538.24,0,277.13,0.04,113.13,0.02
435,0.4,1658.41,-541115.72,12537.84,0,277.13,0.04,113.13,0.02
436,0.4,1658.41,-542774.13,12537.43,0,277.13,0.04,113.13,0.02
437,0.4,1658.41,-544432.54,12537.03,0,277.12,0.04,113.12,0.02
438,0.4,1658.41,-546090.95,12536.63,0,277.12,0.04,113.12,0.02
439,0.4,1658.41,-547749.37,12536.22,0,277.12,0.04,113.12,0.02
440,0.4,1658.41,-549407.78,12535.82,0,277.11,0.04,113.11,0.02
441,0.4,1658.41,-551066.19,12535.42,0,277.11,0.04,113.11,0.02
442,0.4,1658.41,-552724.6,12535.01,0,277.11,0.04,113.11,0.02
443,0.4,1658.41,-554383.02,12534.61,0,277.1,0.04,113.1,0.02
444,0.4,1658.41,-556041.43,12534.21,0,277.1,0.04,113.1,0.02
445,0.4,1658.41,-557699.84,12533.8,0,277.1,0.04,113.1,0.02
446,0.4,1658.41,-559358.25,12533.4,0,277.09,0.04,113.09,0.02
447,0.4,1658.41,-561016.66,12533,0,277.09,0.04,113.09,0.02
448,0.4,1658.41,-562675.08,12532.59,0,277.08,0.04,113.08,0.02
449,0.4,1658.41,-564333.49,12532.19,0,277.08,0.04,113.08,0.02
450,0.4,1658.41,-565991.9,12531.78,0,277.08,0.04,113.08,0.02
451,0.4,1658.41,-567650.31,12531.38,0,277.07,0.04,113.07,0.02
452,0.4,1658.41,-569308.73,12530.98,0,277.07,0.04,113.07,0.02
453,0.4,1658.41,-570967.14,12530.57,0,277.07,0.04,113.07,0.02
454,0.4,1658.41,-572625.55,12530.17,0,277.06,0.04,113.06,0.02
455,0.4,1658.41,-574283.96,12529.77,0,277.06,0.04,113.06,0.02
456,0.4,1658.41,-575942.38,12529.36,0,277.06,0.04,113.06,0.02
457,0.4,1658.41,-577600.79,12528.96,0,277.05,0.04,113.05,0.02
458,0.4,1658.41,-579259.2,12528.56,0,277.05,0.04,113.05,0.02
459,0.4,1658.41,-580917.61,12528.15,0,277.05,0.04,113.05,0.02
460,0.4,1658.41,-582576.02,12527.75,0,277.04,0.04,113.04,0.02
461,0.4,1658.41,-584234.44,12527.35,0,277.04,0.04,113.04,0.02
462,0.4,1658.41,-585892.85,12526.94,0,277.03,0.04,113.03,0.02
463,0.4,1658.41,-587551.26,12526.54,0,277.03,0.04,113.03,0.02
464,0.4,1658.41,-589209.67,12526.14,0,277.03,0.04,113.03,0.02
465,0.4,1658.41,-590868.09,12525.73,0,277.02,0.04,113.02,0.02
466,0.4,1658.41,-592526.5,12525.33,0,277.02,0.04,113.02,0.02
467,0.4,1658.41,-594184.91,12524.93,0,277.02,0.04,113.02,0.02
468,0.4,1658.41,-595843.32,12524.52,0,277.01,0.04,113.01,0.02
469,0.4,1658.41,-597501.73,12524.12,0,277.01,0.04,113.01,0.02
470,0.4,1658.41,-599160.15,12523.72,0,277.01,0.04,113.01,0.02
471,0.4,1658.41,-600818.56,12523.31,0,277,0.04,113,0.02
472,0.4,1658.41,-602476.97,12522.91,0,277,0.04,113,0.02
473,0.4,1658.41,-604135.38,12522.51,0,277,0.04,113,0.02
474,0.4,1658.41,-605793.8,12522.1,0,276.99,0.04,112.99,0.02
475,0.4,1658.41,-607452.21,12521.7,0,276.99,0.04,112.99,0.02
476,0.4,1658.41,-609110.62,12521.3,0,276.98,0.04,112.98,0.02
477,0.4,1658.41,-610769.03,12520.89,0,276.98,0.04,112.98,0.02
478,0.4,1658.41,-612427.44,12520.49,0,276.98,0.04,112.98,0.02
479,0.4,1658.41,-614085.86,12520.09,0,276.97,0.04,112.97,0.02
480,0.4,1658.41,-615744.27,12519.68,0,276.97,0.04,112.97,0.02
481,0.4,1658.41,-617402.68,12519.28,0,276.97,0.04,112.97,0.02
482,0.4,1658.41,-619061.09,12518.88,0,276.96,0.04,112.96,0.02
483,0.4,1658.41,-620719.51,12518.47,0,276.96,0.04,112.96,0.02
484,0.4,1658.41,-622377.92,12518.07,0,276.96,0.04,112.96,0.02
485,0.4,1658.41,-624036.33,12517.67,0,276.95,0.04,112.95,0.02
486,0.4,1658.41,-625694.74,12517.26,0,276.95,0.04,112.95,0.02
487,0.4,1658.41,-627353.16,12516.86,0,276.94,0.04,112.94,0.02
488,0.4,1658.41,-629011.57,12516.46,0,276.94,0.04,112.94,0.02
489,0.4,1658.41,-630669.98,12516.05,0,276.94,0.04,112.94,0.02
490,0.4,1658.41,-632328.39,12515.65,0,276.93,0.04,112.93,0.02
491,0.4,1658.41,-633986.8,12515.25,0,276.93,0.04,112.93,0.02
492,0.4,1658.41,-635645.22,12514.84,0,276.93,0.04,112.93,0.02
493,0.4,1658.41,-637303.63,12514.44,0,276.92,0.04,112.92,0.02
494,0.4,1658.41,-638962.04,12514.04,0,276.92,0.04,112.92,0.02
495,0.4,1658.41,-640620.45,12513.63,0,276.92,0.04,112.92,0.02
496,0.4,1658.41,-642278.87,12513.23,0,276.91,0.04,112.91,0.02
497,0.4,1658.41,-643937.28,12512.83,0,276.91,0.04,112.91,0.02
498,0.4,1658.41,-645595.69,12512.42,0,276.91,0.04,112.91,0.02
499,0.4,1658.41,-647254.1,12512.02,0,276.9,0.04,112.9,0.02
500,0.4,1658.41,-648912.51,12511.62,0,276.9,0.04,112.9,0.02
501,0.4,1658.41,-650570.93,12511.21,0,276.89,0.04,112.89,0.02
502,0.4,1658.41,-652229.34,12510.81,0,276.89,0.04,112.89,0.02
503,0.4,1658.41,-653887.75,12510.41,0,276.89,0.04,112.89,0.02
504,0.4,1658.41,-655546.16,12510,0,276.88,0.04,112.88,0.02
505,0.4,1658.41,-657204.58,12509.6,0,276.88,0.04,112.88,0.02
506,0.4,1658.41,-658862.99,12509.2,0,276.88,0.04,112.88,0.02
507,0.4,1658.41,-660521.4,12508.79,0,276.87,0.04,112.87,0.02
508,0.4,1658.41,-662179.81,12508.39,0,276.87,0.04,112.87,0.02
509,0.4,1658.41,-663838.23,12507.99,0,276.87,0.04,112.87,0.02
510,0.4,1658.41,-665496.64,12507.58,0,276.86,0.04,112.86,0.02
511,0.4,1658.41,-667155.05,12507.18,0,276.86,0.04,112.86,0.02
512,0.4,1658.41,-668813.46,12506.78,0,276.86,0.04,112.86,0.02
513,0.4,1658.41,-670471.87,12506.37,0,276.85,0.04,112.85,0.02
514,0.4,1658.41,-672130.29,12505.97,0,276.85,0.04,112.85,0.02
515,0.4,1658.41,-673788.7,12505.57,0,276.84,0.04,112.84,0.02
516,0.4,1658.41,-675447.11,12505.16,0,276.84,0.04,112.84,0.02
517,0.4,1658.41,-677105.52,12504.76,0,276.84,0.04,112.84,0.02
518,0.4,1658.41,-678763.94,12504.36,0,276.83,0.04,112.83,0.02
519,0.4,1658.41,-680422.35,12503.95,0,276.83,0.04,112.83,0.02
520,0.4,1658.41,-682080.76,12503.55,0,276.83,0.04,112.83,0.02
521,0.4,1658.41,-683739.17,12503.15,0,276.82,0.04,112.82,0.02
522,0.4,1658.41,-685397.58,12502.75,0,276.82,0.04,112.82,0.02
523,0.4,1658.41,-687056,12502.34,0,276.82,0.04,112.82,0.02
524,0.4,1658.41,-688714.41,12501.94,0,276.81,0.04,112.81,0.02
525,0.4,1658.41,-690372.82,12501.54,0,276.81,0.04,112.81,0.02
526,0.4,1658.41,-692031.23,12501.13,0,276.81,0.04,112.81,0.02
527,0.4,1658.41,-693689.65,12500.73,0,276.8,0.04,112.8,0.02
528,0.4,1658.41,-695348.06,12500.33,0,276.8,0.04,112.8,0.02
529,0.4,1658.41,-697006.47,12499.92,0,276.79,0.04,112.79,0.02
530,0.4,1658.41,-698664.88,12499.52,0,276.79,0.04,112.79,0.02
531,0.4,1658.41,-700323.29,12499.12,0,276.79,0.04,112.79,0.02
532,0.4,1658.41,-701981.71,12498.71,0,276.78,0.04,112.78,0.02
533,0.4,1658.41,-703640.12,12498.31,0,276.78,0.04,112.78,0.02
534,0.4,1658.41,-705298.53,12497.91,0,276.78,0.04,112.78,0.02
535,0.4,1658.41,-706956.94,12497.5,0,276.77,0.04,112.77,0.02
536,0.4,1658.41,-708615.36,12497.1,0,276.77,0.04,112.77,0.02
537,0.4,1658.41,-710273.77,12496.7,0,276.77,0.04,112.77,0.02
538,0.4,1658.41,-711932.18,12496.3,0,276.76,0.04,112.76,0.02
539,0.4,1658.41,-713590.59,12495.89,0,276.76,0.04,112.76,0.02
540,0.4,1658.41,-715249.01,12495.49,0,276.76,0.04,112.76,0.02
541,0.4,1658.41,-716907.42,12495.09,0,276.75,0.04,112.75,0.02
542,0.4,1658.41,-718565.83,12494.68,0,276.75,0.04,112.75,0.02
543,0.4,1658.41,-720224.24,12494.28,0,276.74,0.04,112.74,0.02
544,0.4,1658.41,-721882.65,12493.88,0,276.74,0.04,112.74,0.02
545,0.4,1658.41,-723541.07,12493.47,0,276.74,0.04,112.74,0.02
546,0.4,1658.41,-725199.48,12493.07,0,276.73,0.04,112.73,0.02
547,0.4,1658.41,-726857.89,12492.67,0,276.73,0.04,112.73,0.02
548,0.4,1658.41,-728516.3,12492.27,0,276.73,0.04,112.73,0.02
549,0.4,1658.41,-730174.72,12491.86,0,276.72,0.04,112.72,0.02
550,0.4,1658.41,-731833.13,12491.46,0,276.72,0.04,112.72,0.02
551,0.4,1658.41,-733491.54,12491.06,0,276.72,0.04,112.72,0.02
552,0.4,1658.41,-735149.95,12490.65,0,276.71,0.04,112.71,0.02
553,0.4,1658.41,-736808.36,12490.25,0,276.71,0.04,112.71,0.02
554,0.4,1658.41,-738466.78,12489.85,0,276.71,0.04,112.71,0.02
555,0.4,1658.41,-740125.19,12489.44,0,276.7,0.04,112.7,0.02
556,0.4,1658.41,-741783.6,12489.04,0,276.7,0.04,112.7,0.02
557,0.4,1658.41,-743442.01,12488.64,0,276.69,0.04,112.69,0.02
558,0.4,1658.41,-745100.43,12488.24,0,276.69,0.04,112.69,0.02
559,0.4,1658.41,-746758.84,12487.83,0,276.69,0.04,112.69,0.02
560,0.4,1658.41,-748417.25,12487.43,0,276.68,0.04,112.68,0.02
561,0.4,1658.41,-750075.66,12487.03,0,276.68,0.04,112.68,0.02
562,0.4,1658.41,-751734.08,12486.62,0,276.68,0.04,112.68,0.02
563,0.4,1658.41,-753392.49,12486.22,0,276.67,0.04,112.67,0.02
564,0.4,1658.41,-755050.9,12485.82,0,276.67,0.04,112.67,0.02
565,0.4,1658.41,-756709.31,12485.41,0,276.67,0.04,112.67,0.02
566,0.4,1658.41,-758367.72,12485.01,0,276.66,0.04,112.66,0.02
567,0.4,1658.41,-760026.14,12484.61,0,276.66,0.04,112.66,0.02
568,0.4,1658.41,-761684.55,12484.21,0,276.65,0.04,112.65,0.02
569,0.4,1658.41,-763342.96,12483.8,0,276.65,0.04,112.65,0.02
570,0.4,1658.41,-765001.37,12483.4,0,276.65,0.04,112.65,0.02
571,0.4,1658.41,-766659.79,12483,0,276.64,0.04,112.64,0.02
572,0.4,1658.41,-768318.2,12482.59,0,276.64,0.04,112.64,0.02
573,0.4,1658.41,-769976.61,12482.19,0,276.64,0.04,112.64,0.02
574,0.4,1658.41,-771635.02,12481.79,0,276.63,0.04,112.63,0.02
575,0.4,1658.41,-773293.43,12481.39,0,276.63,0.04,112.63,0.02
576,0.4,1658.41,-774951.85,12480.98,0,276.63,0.04,112.63,0.02
577,0.4,1658.41,-776610.26,12480.58,0,276.62,0.04,112.62,0.02
578,0.4,1658.41,-778268.67,12480.18,0,276.62,0.04,112.62,0.02
579,0.4,1658.41,-779927.08,12479.77,0,276.62,0.04,112.62,0.02
580,0.4,1658.41,-781585.5,12479.37,0,276.61,0.04,112.61,0.02
581,0.4,1658.41,-783243.91,12478.97,0,276.61,0.04,112.61,0.02
582,0.4,1658.41,-784902.32,12478.57,0,276.6,0.04,112.6,0.02
583,0.4,1658.41,-786560.73,12478.16,0,276.6,0.04,112.6,0.02
584,0.4,1658.41,-788219.14,12477.76,0,276.6,0.04,112.6,0.02
585,0.4,1658.41,-789877.56,12477.36,0,276.59,0.04,112.59,0.02
586,0.4,1658.41,-791535.97,12476.95,0,276.59,0.04,112.59,0.02
587,0.4,1658.41,-793194.38,12476.55,0,276.59,0.04,112.59,0.02
588,0.4,1658.41,-794852.79,12476.15,0,276.58,0.04,112.58,0.02
589,0.4,1658.41,-796511.21,12475.75,0,276.58,0.04,112.58,0.02
590,0.4,1658.41,-798169.62,12475.34,0,276.58,0.04,112.58,0.02
591,0.4,1658.41,-799828.03,12474.94,0,276.57,0.04,112.57,0.02
592,0.4,1658.41,-801486.44,12474.54,0,276.57,0.04,112.57,0.02
593,0.4,1658.41,-803144.86,12474.14,0,276.57,0.04,112.57,0.02
594,0.4,1658.41,-804803.27,12473.73,0,276.56,0.04,112.56,0.02
595,0.4,1658.41,-806461.68,12473.33,0,276.56,0.04,112.56,0.02
596,0.4,1658.41,-808120.09,12472.93,0,276.55,0.04,112.55,0.02
597,0.4,1658.41,-809778.5,12472.52,0,276.55,0.04,112.55,0.02
598,0.4,1658.41,-811436.92,12472.12,0,276.55,0.04,112.55,0.02
599,0.4,1658.41,-813095.33,12471.72,0,276.54,0.04,112.54,0.02
600,0.4,1658.41,-814753.74,12471.32,0,276.54,0.04,112.54,0.02
601,0.4,1658.41,-816412.15,12470.91,0,276.54,0.04,112.54,0.02
602,0.4,1658.41,-818070.57,12470.51,0,276.53,0.04,112.53,0.02
603,0.4,1658.41,-819728.98,12470.11,0,276.53,0.04,112.53,0.02
604,0.4,1658.41,-821387.39,12469.71,0,276.53,0.04,112.53,0.02
605,0.4,1658.41,-823045.8,12469.3,0,276.52,0.04,112.52,0.02
606,0.4,1658.41,-824704.21,12468.9,0,276.52,0.04,112.52,0.02
607,0.4,1658.41,-826362.63,12468.5,0,276.52,0.04,112.52,0.02
608,0.4,1658.41,-828021.04,12468.09,0,276.51,0.04,112.51,0.02
609,0.4,1658.41,-829679.45,12467.69,0,276.51,0.04,112.51,0.02
610,0.4,1658.41,-831337.86,12467.29,0,276.5,0.04,112.5,0.02
611,0.4,1658.41,-832996.28,12466.89,0,276.5,0.04,112.5,0.02
612,0.4,1658.41,-834654.69,12466.48,0,276.5,0.04,112.5,0.02
613,0.4,1658.41,-836313.1,12466.08,0,276.49,0.04,112.49,0.02
614,0.4,1658.41,-837971.51,12465.68,0,276.49,0.04,112.49,0.02
615,0.4,1658.41,-839629.93,12465.28,0,276.49,0.04,112.49,0.02
616,0.4,1658.41,-841288.34,12464.87,0,276.48,0.04,112.48,0.02
617,0.4,1658.41,-842946.75,12464.47,0,276.48,0.04,112.48,0.02
618,0.4,1658.41,-844605.16,12464.07,0,276.48,0.04,112.48,0.02
619,0.4,1658.41,-846263.57,12463.67,0,276.47,0.04,112.47,0.02
620,0.4,1658.41,-847921.99,12463.26,0,276.47,0.04,112.47,0.02
621,0.4,1658.41,-849580.4,12462.86,0,276.47,0.04,112.47,0.02
622,0.4,1658.41,-851238.81,12462.46,0,276.46,0.04,112.46,0.02
623,0.4,1658.41,-852897.22,12462.05,0,276.46,0.04,112.46,0.02
624,0.4,1658.41,-854555.64,12461.65,0,276.45,0.04,112.45,0.02
625,0.4,1658.41,-856214.05,12461.25,0,276.45,0.04,112.45,0.02
626,0.4,1658.41,-857872.46,12460.85,0,276.45,0.04,112.45,0.02
627,0.4,1658.41,-859530.87,12460.44,0,276.44,0.04,112.44,0.02
628,0.4,1658.41,-861189.28,12460.04,0,276.44,0.04,112.44,0.02
629,0.4,1658.41,-862847.7,12459.64,0,276.44,0.04,112.44,0.02
630,0.4,1658.41,-864506.11,12459.24,0,276.43,0.04,112.43,0.02
631,0.4,1658.41,-866164.52,12458.83,0,276.43,0.04,112.43,0.02
632,0.4,1658.41,-867822.93,12458.43,0,276.43,0.04,112.43,0.02
633,0.4,1658.41,-869481.35,12458.03,0,276.42,0.04,112.42,0.02
634,0.4,1658.41,-871139.76,12457.63,0,276.42,0.04,112.42,0.02
635,0.4,1658.41,-872798.17,12457.22,0,276.42,0.04,112.42,0.02
636,0.4,1658.41,-874456.58,12456.82,0,276.41,0.04,112.41,0.02
637,0.4,1658.41,-876114.99,12456.42,0,276.41,0.04,112.41,0.02
638,0.4,1658.41,-877773.41,12456.02,0,276.4,0.04,112.4,0.02
639,0.4,1658.41,-879431.82,12455.61,0,276.4,0.04,112.4,0.02
640,0.4,1658.41,-881090.23,12455.21,0,276.4,0.04,112.4,0.02
641,0.4,1658.41,-882748.64,12454.81,0,276.39,0.04,112.39,0.02
642,0.4,1658.41,-884407.06,12454.41,0,276.39,0.04,112.39,0.02
643,0.4,1658.41,-886065.47,12454,0,276.39,0.04,112.39,0.02
644,0.4,1658.41,-887723.88,12453.6,0,276.38,0.04,112.38,0.02
645,0.4,1658.41,-889382.29,12453.2,0,276.38,0.04,112.38,0.02
646,0.4,1658.41,-891040.71,12452.8,0,276.38,0.04,112.38,0.02
647,0.4,1658.41,-892699.12,12452.39,0,276.37,0.04,112.37,0.02
648,0.4,1658.41,-894357.53,12451.99,0,276.37,0.04,112.37,0.02
649,0.4,1658.41,-896015.94,12451.59,0,276.37,0.04,112.37,0.02
650,0.4,1658.41,-897674.35,12451.19,0,276.36,0.04,112.36,0.02
651,0.4,1658.41,-899332.77,12450.78,0,276.36,0.04,112.36,0.02
652,0.4,1658.41,-900991.18,12450.38,0,276.35,0.04,112.35,0.02
653,0.4,1658.41,-902649.59,12449.98,0,276.35,0.04,112.35,0.02
654,0.4,1658.41,-904308,12449.58,0,276.35,0.04,112.35,0.02
655,0.4,1658.41,-905966.42,12449.17,0,276.34,0.04,112.34,0.02
656,0.4,1658.41,-907624.83,12448.77,0,276.34,0.04,112.34,0.02
657,0.4,1658.41,-909283.24,12448.37,0,276.34,0.04,112.34,0.02
658,0.4,1658.41,-910941.65,12447.97,0,276.33,0.04,112.33,0.02
659,0.4,1658.41,-912600.06,12447.56,0,276.33,0.04,112.33,0.02
660,0.4,1658.41,-914258.48,12447.16,0,276.33,0.04,112.33,0.02
661,0.4,1658.41,-915916.89,12446.76,0,276.32,0.04,112.32,0.02
662,0.4,1658.41,-917575.3,12446.36,0,276.32,0.04,112.32,0.02
663,0.4,1658.41,-919233.71,12445.95,0,276.32,0.04,112.32,0.02
664,0.4,1658.41,-920892.13,12445.55,0,276.31,0.04,112.31,0.02
665,0.4,1658.41,-922550.54,12445.15,0,276.31,0.04,112.31,0.02
666,0.4,1658.41,-924208.95,12444.75,0,276.3,0.04,112.3,0.02
667,0.4,1658.41,-925867.36,12444.34,0,276.3,0.04,112.3,0.02
668,0.4,1658.41,-927525.78,12443.94,0,276.3,0.04,112.3,0.02
669,0.4,1658.41,-929184.19,12443.54,0,276.29,0.04,112.29,0.02
670,0.4,1658.41,-930842.6,12443.14,0,276.29,0.04,112.29,0.02
671,0.4,1658.41,-932501.01,12442.74,0,276.29,0.04,112.29,0.02
672,0.4,1658.41,-934159.42,12442.33,0,276.28,0.04,112.28,0.02
673,0.4,1658.41,-935817.84,12441.93,0,276.28,0.04,112.28,0.02
674,0.4,1658.41,-937476.25,12441.53,0,276.28,0.04,112.28,0.02
675,0.4,1658.41,-939134.66,12441.13,0,276.27,0.04,112.27,0.02
676,0.4,1658.41,-940793.07,12440.72,0,276.27,0.04,112.27,0.02
677,0.4,1658.41,-942451.49,12440.32,0,276.27,0.04,112.27,0.02
678,0.4,1658.41,-944109.9,12439.92,0,276.26,0.04,112.26,0.02
679,0.4,1658.41,-945768.31,12439.52,0,276.26,0.04,112.26,0.02
680,0.4,1658.41,-947426.72,12439.11,0,276.25,0.04,112.25,0.02
681,0.4,1658.41,-949085.13,12438.71,0,276.25,0.04,112.25,0.02
682,0.4,1658.41,-950743.55,12438.31,0,276.25,0.04,112.25,0.02
683,0.4,1658.41,-952401.96,12437.91,0,276.24,0.04,112.24,0.02
684,0.4,1658.41,-954060.37,12437.5,0,276.24,0.04,112.24,0.02
685,0.4,1658.41,-955718.78,12437.1,0,276.24,0.04,112.24,0.02
686,0.4,1658.41,-957377.2,12436.7,0,276.23,0.04,112.23,0.02
687,0.4,1658.41,-959035.61,12436.3,0,276.23,0.04,112.23,0.02
688,0.4,1658.41,-960694.02,12435.9,0,276.23,0.04,112.23,0.02
689,0.4,1658.41,-962352.43,12435.49,0,276.22,0.04,112.22,0.02
690,0.4,1658.41,-964010.84,12435.09,0,276.22,0.04,112.22,0.02
691,0.4,1658.41,-965669.26,12434.69,0,276.22,0.04,112.22,0.02
692,0.4,1658.41,-967327.67,12434.29,0,276.21,0.04,112.21,0.02
693,0.4,1658.41,-968986.08,12433.88,0,276.21,0.04,112.21,0.02
694,0.4,1658.41,-970644.49,12433.48,0,276.2,0.04,112.2,0.02
695,0.4,1658.41,-972302.91,12433.08,0,276.2,0.04,112.2,0.02
696,0.4,1658.41,-973961.32,12432.68,0,276.2,0.04,112.2,0.02
697,0.4,1658.41,-975619.73,12432.28,0,276.19,0.04,112.19,0.02
698,0.4,1658.41,-977278.14,12431.87,0,276.19,0.04,112.19,0.02
699,0.4,1658.41,-978936.56,12431.47,0,276.19,0.04,112.19,0.02
