time,vertical_velocity,horizontal_velocity,dist,alt,ang,weight,acc,fuel,NN
26969,0.35,1641.44,-44088143.53,247.88,0,169.47,0.05,5.47,0.01
26970,0.35,1641.44,-44089784.98,247.53,0,169.47,0.05,5.47,0.01
26971,0.35,1641.44,-44091426.42,247.19,0,169.47,0.05,5.47,0.01
26972,0.35,1641.44,-44093067.86,246.84,0,169.46,0.05,5.46,0.01
26973,0.35,1641.44,-44094709.3,246.49,0,169.46,0.05,5.46,0.01
26974,0.35,1641.44,-44096350.74,246.14,0,169.46,0.05,5.46,0.01
26975,0.35,1641.44,-44097992.18,245.8,0,169.45,0.05,5.45,0.01
26976,0.35,1641.44,-44099633.62,245.45,0,169.45,0.05,5.45,0.01
26977,0.35,1641.44,-44101275.06,245.1,0,169.45,0.05,5.45,0.01
26978,0.35,1641.44,-44102916.5,244.75,0,169.44,0.05,5.44,0.01
26979,0.35,1641.44,-44104557.94,244.41,0,169.44,0.05,5.44,0.01
26980,0.35,1641.44,-44106199.38,244.06,0,169.44,0.05,5.44,0.01
26981,0.35,1641.44,-44107840.82,243.71,0,169.44,0.05,5.44,0.01
26982,0.35,1641.44,-44109482.26,243.37,0,169.43,0.05,5.43,0.01
26983,0.35,1641.44,-44111123.7,243.02,0,169.43,0.05,5.43,0.01
26984,0.35,1641.44,-44112765.14,242.67,0,169.43,0.05,5.43,0.01
26985,0.35,1641.44,-44114406.58,242.32,0,169.42,0.05,5.42,0.01
26986,0.35,1641.44,-44116048.02,241.98,0,169.42,0.05,5.42,0.01
26987,0.35,1641.44,-44117689.46,241.63,0,169.42,0.05,5.42,0.01
26988,0.35,1641.44,-44119330.9,241.28,0,169.41,0.05,5.41,0.01
26989,0.35,1641.44,-44120972.34,240.93,0,169.41,0.05,5.41,0.01
26990,0.35,1641.44,-44122613.78,240.59,0,169.41,0.05,5.41,0.01
26991,0.35,1641.44,-44124255.23,240.24,0,169.4,0.05,5.4,0.01
26992,0.35,1641.44,-44125896.67,239.89,0,169.4,0.05,5.4,0.01
26993,0.35,1641.44,-44127538.11,239.54,0,169.4,0.05,5.4,0.01
26994,0.35,1641.44,-44129179.55,239.2,0,169.4,0.05,5.4,0.01
26995,0.35,1641.44,-44130820.99,238.85,0,169.39,0.05,5.39,0.01
26996,0.35,1641.44,-44132462.43,238.5,0,169.39,0.05,5.39,0.01
26997,0.35,1641.44,-44134103.87,238.15,0,169.39,0.05,5.39,0.01
26998,0.35,1641.44,-44135745.31,237.81,0,169.38,0.05,5.38,0.01
26999,0.35,1641.44,-44137386.75,237.46,0,169.38,0.05,5.38,0.01
27000,0.35,1641.44,-44139028.19,237.11,0,169.38,0.05,5.38,0.01
27001,0.35,1641.44,-44140669.63,236.76,0,169.37,0.05,5.37,0.01
27002,0.35,1641.44,-44142311.07,236.42,0,169.37,0.05,5.37,0.01
27003,0.35,1641.44,-44143952.51,236.07,0,169.37,0.05,5.37,0.01
27004,0.35,1641.44,-44145593.95,235.72,0,169.36,0.05,5.36,0.01
27005,0.35,1641.44,-44147235.39,235.38,0,169.36,0.05,5.36,0.01
27006,0.35,1641.44,-44148876.83,235.03,0,169.36,0.05,5.36,0.01
27007,0.35,1641.44,-44150518.27,234.68,0,169.35,0.05,5.35,0.01
27008,0.35,1641.44,-44152159.71,234.33,0,169.35,0.05,5.35,0.01
27009,0.35,1641.44,-44153801.15,233.99,0,169.35,0.05,5.35,0.01
27010,0.35,1641.44,-44155442.59,233.64,0,169.35,0.05,5.35,0.01
27011,0.35,1641.44,-44157084.04,233.29,0,169.34,0.05,5.34,0.01
27012,0.35,1641.44,-44158725.48,232.94,0,169.34,0.05,5.34,0.01
27013,0.35,1641.44,-44160366.92,232.6,0,169.34,0.05,5.34,0.01
27014,0.35,1641.44,-44162008.36,232.25,0,169.33,0.05,5.33,0.01
27015,0.35,1641.44,-44163649.8,231.9,0,169.33,0.05,5.33,0.01
27016,0.35,1641.44,-44165291.24,231.56,0,169.33,0.05,5.33,0.01
27017,0.35,1641.44,-44166932.68,231.21,0,169.32,0.05,5.32,0.01
27018,0.35,1641.44,-44168574.12,230.86,0,169.32,0.05,5.32,0.01
27019,0.35,1641.44,-44170215.56,230.51,0,169.32,0.05,5.32,0.01
27020,0.35,1641.44,-44171857,230.17,0,169.31,0.05,5.31,0.01
27021,0.35,1641.44,-44173498.44,229.82,0,169.31,0.05,5.31,0.01
27022,0.35,1641.44,-44175139.88,229.47,0,169.31,0.05,5.31,0.01
27023,0.35,1641.44,-44176781.32,229.13,0,169.31,0.05,5.31,0.01
27024,0.35,1641.44,-44178422.76,228.78,0,169.3,0.05,5.3,0.01
27025,0.35,1641.44,-44180064.2,228.43,0,169.3,0.05,5.3,0.01
27026,0.35,1641.44,-44181705.64,228.08,0,169.3,0.05,5.3,0.01
27027,0.35,1641.44,-44183347.08,227.74,0,169.29,0.05,5.29,0.01
27028,0.35,1641.44,-44184988.52,227.39,0,169.29,0.05,5.29,0.01
27029,0.35,1641.44,-44186629.96,227.04,0,169.29,0.05,5.29,0.01
27030,0.35,1641.44,-44188271.4,226.7,0,169.28,0.05,5.28,0.01
27031,0.35,1641.44,-44189912.84,226.35,0,169.28,0.05,5.28,0.01
27032,0.35,1641.44,-44191554.29,226,0,169.28,0.05,5.28,0.01
27033,0.35,1641.44,-44193195.73,225.65,0,169.27,0.05,5.27,0.01
27034,0.35,1641.44,-44194837.17,225.31,0,169.27,0.05,5.27,0.01
27035,0.35,1641.44,-44196478.61,224.96,0,169.27,0.05,5.27,0.01
27036,0.35,1641.44,-44198120.05,224.61,0,169.27,0.05,5.27,0.01
27037,0.35,1641.44,-44199761.49,224.27,0,169.26,0.05,5.26,0.01
27038,0.35,1641.44,-44201402.93,223.92,0,169.26,0.05,5.26,0.01
27039,0.35,1641.44,-44203044.37,223.57,0,169.26,0.05,5.26,0.01
27040,0.35,1641.44,-44204685.81,223.22,0,169.25,0.05,5.25,0.01
27041,0.35,1641.44,-44206327.25,222.88,0,169.25,0.05,5.25,0.01
27042,0.35,1641.44,-44207968.69,222.53,0,169.25,0.05,5.25,0.01
27043,0.35,1641.44,-44209610.13,222.18,0,169.24,0.05,5.24,0.01
27044,0.35,1641.44,-44211251.57,221.84,0,169.24,0.05,5.24,0.01
27045,0.35,1641.44,-44212893.01,221.49,0,169.24,0.05,5.24,0.01
27046,0.35,1641.44,-44214534.45,221.14,0,169.23,0.05,5.23,0.01
27047,0.35,1641.44,-44216175.89,220.8,0,169.23,0.05,5.23,0.01
27048,0.35,1641.44,-44217817.33,220.45,0,169.23,0.05,5.23,0.01
27049,0.35,1641.44,-44219458.77,220.1,0,169.23,0.05,5.23,0.01
27050,0.35,1641.44,-44221100.21,219.75,0,169.22,0.05,5.22,0.01
27051,0.35,1641.44,-44222741.65,219.41,0,169.22,0.05,5.22,0.01
27052,0.35,1641.44,-44224383.1,219.06,0,169.22,0.05,5.22,0.01
27053,0.35,1641.44,-44226024.54,218.71,0,169.21,0.05,5.21,0.01
27054,0.35,1641.44,-44227665.98,218.37,0,169.21,0.05,5.21,0.01
27055,0.35,1641.44,-44229307.42,218.02,0,169.21,0.05,5.21,0.01
27056,0.35,1641.44,-44230948.86,217.67,0,169.2,0.05,5.2,0.01
27057,0.35,1641.44,-44232590.3,217.33,0,169.2,0.05,5.2,0.01
27058,0.35,1641.44,-44234231.74,216.98,0,169.2,0.05,5.2,0.01
27059,0.35,1641.44,-44235873.18,216.63,0,169.19,0.05,5.19,0.01
27060,0.35,1641.44,-44237514.62,216.28,0,169.19,0.05,5.19,0.01
27061,0.35,1641.44,-44239156.06,215.94,0,169.19,0.05,5.19,0.01
27062,0.35,1641.44,-44240797.5,215.59,0,169.19,0.05,5.19,0.01
27063,0.35,1641.44,-44242438.94,215.24,0,169.18,0.05,5.18,0.01
27064,0.35,1641.44,-44244080.38,214.9,0,169.18,0.05,5.18,0.01
27065,0.35,1641.44,-44245721.82,214.55,0,169.18,0.05,5.18,0.01
27066,0.35,1641.44,-44247363.26,214.2,0,169.17,0.05,5.17,0.01
27067,0.35,1641.44,-44249004.7,213.86,0,169.17,0.05,5.17,0.01
27068,0.35,1641.44,-44250646.14,213.51,0,169.17,0.05,5.17,0.01
27069,0.35,1641.44,-44252287.58,213.16,0,169.16,0.05,5.16,0.01
27070,0.35,1641.44,-44253929.02,212.82,0,169.16,0.05,5.16,0.01
27071,0.35,1641.44,-44255570.46,212.47,0,169.16,0.05,5.16,0.01
27072,0.35,1641.44,-44257211.9,212.12,0,169.15,0.05,5.15,0.01
27073,0.35,1641.44,-44258853.35,211.77,0,169.15,0.05,5.15,0.01
27074,0.35,1641.44,-44260494.79,211.43,0,169.15,0.05,5.15,0.01
27075,0.35,1641.44,-44262136.23,211.08,0,169.15,0.05,5.15,0.01
27076,0.35,1641.44,-44263777.67,210.73,0,169.14,0.05,5.14,0.01
27077,0.35,1641.44,-44265419.11,210.39,0,169.14,0.05,5.14,0.01
27078,0.35,1641.44,-44267060.55,210.04,0,169.14,0.05,5.14,0.01
27079,0.35,1641.44,-44268701.99,209.69,0,169.13,0.05,5.13,0.01
27080,0.35,1641.44,-44270343.43,209.35,0,169.13,0.05,5.13,0.01
27081,0.35,1641.44,-44271984.87,209,0,169.13,0.05,5.13,0.01
27082,0.35,1641.44,-44273626.31,208.65,0,169.12,0.05,5.12,0.01
27083,0.35,1641.44,-44275267.75,208.31,0,169.12,0.05,5.12,0.01
27084,0.35,1641.44,-44276909.19,207.96,0,169.12,0.05,5.12,0.01
27085,0.35,1641.44,-44278550.63,207.61,0,169.11,0.05,5.11,0.01
27086,0.35,1641.44,-44280192.07,207.27,0,169.11,0.05,5.11,0.01
27087,0.35,1641.44,-44281833.51,206.92,0,169.11,0.05,5.11,0.01
27088,0.35,1641.44,-44283474.95,206.57,0,169.11,0.05,5.11,0.01
27089,0.35,1641.44,-44285116.39,206.23,0,169.1,0.05,5.1,0.01
27090,0.35,1641.44,-44286757.83,205.88,0,169.1,0.05,5.1,0.01
27091,0.35,1641.44,-44288399.27,205.53,0,169.1,0.05,5.1,0.01
27092,0.35,1641.44,-44290040.71,205.19,0,169.09,0.05,5.09,0.01
27093,0.35,1641.44,-44291682.15,204.84,0,169.09,0.05,5.09,0.01
27094,0.35,1641.44,-44293323.6,204.49,0,169.09,0.05,5.09,0.01
27095,0.35,1641.44,-44294965.04,204.15,0,169.08,0.05,5.08,0.01
27096,0.35,1641.44,-44296606.48,203.8,0,169.08,0.05,5.08,0.01
27097,0.35,1641.44,-44298247.92,203.45,0,169.08,0.05,5.08,0.01
27098,0.35,1641.44,-44299889.36,203.1,0,169.07,0.05,5.07,0.01
27099,0.35,1641.44,-44301530.8,202.76,0,169.07,0.05,5.07,0.01
27100,0.35,1641.44,-44303172.24,202.41,0,169.07,0.05,5.07,0.01
27101,0.35,1641.44,-44304813.68,202.06,0,169.07,0.05,5.07,0.01
27102,0.35,1641.44,-44306455.12,201.72,0,169.06,0.05,5.06,0.01
27103,0.35,1641.44,-44308096.56,201.37,0,169.06,0.05,5.06,0.01
27104,0.35,1641.44,-44309738,201.02,0,169.06,0.05,5.06,0.01
27105,0.35,1641.44,-44311379.44,200.68,0,169.05,0.05,5.05,0.01
27106,0.35,1641.44,-44313020.88,200.33,0,169.05,0.05,5.05,0.01
27107,0.35,1641.44,-44314662.32,199.98,0,169.05,0.05,5.05,0.01
27108,0.35,1641.44,-44316303.76,199.64,0,169.04,0.05,5.04,0.01
27109,0.35,1641.44,-44317945.2,199.29,0,169.04,0.05,5.04,0.01
27110,0.35,1641.44,-44319586.64,198.94,0,169.04,0.05,5.04,0.01
27111,0.35,1641.44,-44321228.08,198.6,0,169.03,0.05,5.03,0.01
27112,0.35,1641.44,-44322869.52,198.25,0,169.03,0.05,5.03,0.01
27113,0.35,1641.44,-44324510.96,197.91,0,169.03,0.05,5.03,0.01
27114,0.35,1641.44,-44326152.41,197.56,0,169.03,0.05,5.03,0.01
27115,0.35,1641.44,-44327793.85,197.21,0,169.02,0.05,5.02,0.01
27116,0.35,1641.44,-44329435.29,196.87,0,169.02,0.05,5.02,0.01
27117,0.35,1641.44,-44331076.73,196.52,0,169.02,0.05,5.02,0.01
27118,0.35,1641.44,-44332718.17,196.17,0,169.01,0.05,5.01,0.01
27119,0.35,1641.44,-44334359.61,195.83,0,169.01,0.05,5.01,0.01
27120,0.35,1641.44,-44336001.05,195.48,0,169.01,0.05,5.01,0.01
27121,0.35,1641.44,-44337642.49,195.13,0,169,0.05,5,0.01
27122,0.35,1641.44,-44339283.93,194.79,0,169,0.05,5,0.01
27123,0.35,1641.44,-44340925.37,194.44,0,169,0.05,5,0.01
27124,0.35,1641.44,-44342566.81,194.09,0,168.99,0.05,4.99,0.01
27125,0.35,1641.44,-44344208.25,193.75,0,168.99,0.05,4.99,0.01
27126,0.35,1641.44,-44345849.69,193.4,0,168.99,0.05,4.99,0.01
27127,0.35,1641.44,-44347491.13,193.05,0,168.99,0.05,4.99,0.01
27128,0.35,1641.44,-44349132.57,192.71,0,168.98,0.05,4.98,0.01
27129,0.35,1641.44,-44350774.01,192.36,0,168.98,0.05,4.98,0.01
27130,0.35,1641.44,-44352415.45,192.01,0,168.98,0.05,4.98,0.01
27131,0.35,1641.44,-44354056.89,191.67,0,168.97,0.05,4.97,0.01
27132,0.35,1641.44,-44355698.33,191.32,0,168.97,0.05,4.97,0.01
27133,0.35,1641.44,-44357339.77,190.97,0,168.97,0.05,4.97,0.01
27134,0.35,1641.44,-44358981.21,190.63,0,168.96,0.05,4.96,0.01
27135,0.35,1641.44,-44360622.66,190.28,0,168.96,0.05,4.96,0.01
27136,0.35,1641.44,-44362264.1,189.93,0,168.96,0.05,4.96,0.01
27137,0.35,1641.44,-44363905.54,189.59,0,168.95,0.05,4.95,0.01
27138,0.35,1641.44,-44365546.98,189.24,0,168.95,0.05,4.95,0.01
27139,0.35,1641.44,-44367188.42,188.9,0,168.95,0.05,4.95,0.01
27140,0.35,1641.44,-44368829.86,188.55,0,168.95,0.05,4.95,0.01
27141,0.35,1641.44,-44370471.3,188.2,0,168.94,0.05,4.94,0.01
27142,0.35,1641.44,-44372112.74,187.86,0,168.94,0.05,4.94,0.01
27143,0.35,1641.44,-44373754.18,187.51,0,168.94,0.05,4.94,0.01
27144,0.35,1641.44,-44375395.62,187.16,0,168.93,0.05,4.93,0.01
27145,0.35,1641.44,-44377037.06,186.82,0,168.93,0.05,4.93,0.01
27146,0.35,1641.44,-44378678.5,186.47,0,168.93,0.05,4.93,0.01
27147,0.35,1641.44,-44380319.94,186.12,0,168.92,0.05,4.92,0.01
27148,0.35,1641.44,-44381961.38,185.78,0,168.92,0.05,4.92,0.01
27149,0.35,1641.44,-44383602.82,185.43,0,168.92,0.05,4.92,0.01
27150,0.35,1641.44,-44385244.26,185.08,0,168.91,0.05,4.91,0.01
27151,0.35,1641.44,-44386885.7,184.74,0,168.91,0.05,4.91,0.01
27152,0.35,1641.44,-44388527.14,184.39,0,168.91,0.05,4.91,0.01
27153,0.35,1641.44,-44390168.58,184.05,0,168.91,0.05,4.91,0.01
27154,0.35,1641.44,-44391810.02,183.7,0,168.9,0.05,4.9,0.01
27155,0.35,1641.44,-44393451.47,183.35,0,168.9,0.05,4.9,0.01
27156,0.35,1641.44,-44395092.91,183.01,0,168.9,0.05,4.9,0.01
27157,0.35,1641.44,-44396734.35,182.66,0,168.89,0.05,4.89,0.01
27158,0.35,1641.44,-44398375.79,182.31,0,168.89,0.05,4.89,0.01
27159,0.35,1641.44,-44400017.23,181.97,0,168.89,0.05,4.89,0.01
27160,0.35,1641.44,-44401658.67,181.62,0,168.88,0.05,4.88,0.01
27161,0.35,1641.44,-44403300.11,181.28,0,168.88,0.05,4.88,0.01
27162,0.35,1641.44,-44404941.55,180.93,0,168.88,0.05,4.88,0.01
27163,0.35,1641.44,-44406582.99,180.58,0,168.87,0.05,4.87,0.01
27164,0.35,1641.44,-44408224.43,180.24,0,168.87,0.05,4.87,0.01
27165,0.35,1641.44,-44409865.87,179.89,0,168.87,0.05,4.87,0.01
27166,0.35,1641.44,-44411507.31,179.54,0,168.87,0.05,4.87,0.01
27167,0.35,1641.44,-44413148.75,179.2,0,168.86,0.05,4.86,0.01
27168,0.35,1641.44,-44414790.19,178.85,0,168.86,0.05,4.86,0.01
27169,0.35,1641.44,-44416431.63,178.5,0,168.86,0.05,4.86,0.01
27170,0.35,1641.44,-44418073.07,178.16,0,168.85,0.05,4.85,0.01
27171,0.35,1641.44,-44419714.51,177.81,0,168.85,0.05,4.85,0.01
27172,0.35,1641.44,-44421355.95,177.47,0,168.85,0.05,4.85,0.01
27173,0.35,1641.44,-44422997.39,177.12,0,168.84,0.05,4.84,0.01
27174,0.35,1641.44,-44424638.83,176.77,0,168.84,0.05,4.84,0.01
27175,0.35,1641.44,-44426280.27,176.43,0,168.84,0.05,4.84,0.01
27176,0.35,1641.44,-44427921.72,176.08,0,168.83,0.05,4.83,0.01
27177,0.35,1641.44,-44429563.16,175.74,0,168.83,0.05,4.83,0.01
27178,0.35,1641.44,-44431204.6,175.39,0,168.83,0.05,4.83,0.01
27179,0.35,1641.44,-44432846.04,175.04,0,168.83,0.05,4.83,0.01
27180,0.35,1641.44,-44434487.48,174.7,0,168.82,0.05,4.82,0.01
27181,0.35,1641.44,-44436128.92,174.35,0,168.82,0.05,4.82,0.01
27182,0.35,1641.44,-44437770.36,174,0,168.82,0.05,4.82,0.01
27183,0.35,1641.44,-44439411.8,173.66,0,168.81,0.05,4.81,0.01
27184,0.35,1641.44,-44441053.24,173.31,0,168.81,0.05,4.81,0.01
27185,0.35,1641.44,-44442694.68,172.97,0,168.81,0.05,4.81,0.01
27186,0.35,1641.44,-44444336.12,172.62,0,168.8,0.05,4.8,0.01
27187,0.35,1641.44,-44445977.56,172.27,0,168.8,0.05,4.8,0.01
27188,0.35,1641.44,-44447619,171.93,0,168.8,0.05,4.8,0.01
27189,0.35,1641.44,-44449260.44,171.58,0,168.79,0.05,4.79,0.01
27190,0.35,1641.44,-44450901.88,171.23,0,168.79,0.05,4.79,0.01
27191,0.35,1641.44,-44452543.32,170.89,0,168.79,0.05,4.79,0.01
27192,0.35,1641.44,-44454184.76,170.54,0,168.79,0.05,4.79,0.01
27193,0.35,1641.44,-44455826.2,170.2,0,168.78,0.05,4.78,0.01
27194,0.35,1641.44,-44457467.64,169.85,0,168.78,0.05,4.78,0.01
27195,0.35,1641.44,-44459109.08,169.5,0,168.78,0.05,4.78,0.01
27196,0.35,1641.44,-44460750.53,169.16,0,168.77,0.05,4.77,0.01
27197,0.35,1641.44,-44462391.97,168.81,0,168.77,0.05,4.77,0.01
27198,0.35,1641.44,-44464033.41,168.47,0,168.77,0.05,4.77,0.01
27199,0.35,1641.44,-44465674.85,168.12,0,168.76,0.05,4.76,0.01
27200,0.35,1641.44,-44467316.29,167.77,0,168.76,0.05,4.76,0.01
27201,0.35,1641.44,-44468957.73,167.43,0,168.76,0.05,4.76,0.01
27202,0.35,1641.44,-44470599.17,167.08,0,168.75,0.05,4.75,0.01
27203,0.35,1641.44,-44472240.61,166.74,0,168.75,0.05,4.75,0.01
27204,0.35,1641.44,-44473882.05,166.39,0,168.75,0.05,4.75,0.01
27205,0.35,1641.44,-44475523.49,166.04,0,168.75,0.05,4.75,0.01
27206,0.35,1641.44,-44477164.93,165.7,0,168.74,0.05,4.74,0.01
27207,0.35,1641.44,-44478806.37,165.35,0,168.74,0.05,4.74,0.01
27208,0.35,1641.44,-44480447.81,165.01,0,168.74,0.05,4.74,0.01
27209,0.35,1641.44,-44482089.25,164.66,0,168.73,0.05,4.73,0.01
27210,0.35,1641.44,-44483730.69,164.31,0,168.73,0.05,4.73,0.01
27211,0.35,1641.44,-44485372.13,163.97,0,168.73,0.05,4.73,0.01
27212,0.35,1641.44,-44487013.57,163.62,0,168.72,0.05,4.72,0.01
27213,0.35,1641.44,-44488655.01,163.28,0,168.72,0.05,4.72,0.01
27214,0.35,1641.44,-44490296.45,162.93,0,168.72,0.05,4.72,0.01
27215,0.35,1641.44,-44491937.89,162.58,0,168.71,0.05,4.71,0.01
27216,0.35,1641.44,-44493579.33,162.24,0,168.71,0.05,4.71,0.01
27217,0.35,1641.44,-44495220.78,161.89,0,168.71,0.05,4.71,0.01
27218,0.35,1641.44,-44496862.22,161.55,0,168.71,0.05,4.71,0.01
27219,0.35,1641.44,-44498503.66,161.2,0,168.7,0.05,4.7,0.01
27220,0.35,1641.44,-44500145.1,160.85,0,168.7,0.05,4.7,0.01
27221,0.35,1641.44,-44501786.54,160.51,0,168.7,0.05,4.7,0.01
27222,0.35,1641.44,-44503427.98,160.16,0,168.69,0.05,4.69,0.01
27223,0.35,1641.44,-44505069.42,159.82,0,168.69,0.05,4.69,0.01
27224,0.35,1641.44,-44506710.86,159.47,0,168.69,0.05,4.69,0.01
27225,0.35,1641.44,-44508352.3,159.12,0,168.68,0.05,4.68,0.01
27226,0.35,1641.44,-44509993.74,158.78,0,168.68,0.05,4.68,0.01
27227,0.35,1641.44,-44511635.18,158.43,0,168.68,0.05,4.68,0.01
27228,0.35,1641.44,-44513276.62,158.09,0,168.67,0.05,4.67,0.01
27229,0.35,1641.44,-44514918.06,157.74,0,168.67,0.05,4.67,0.01
27230,0.35,1641.44,-44516559.5,157.39,0,168.67,0.05,4.67,0.01
27231,0.35,1641.44,-44518200.94,157.05,0,168.67,0.05,4.67,0.01
27232,0.35,1641.44,-44519842.38,156.7,0,168.66,0.05,4.66,0.01
27233,0.35,1641.44,-44521483.82,156.36,0,168.66,0.05,4.66,0.01
27234,0.35,1641.44,-44523125.26,156.01,0,168.66,0.05,4.66,0.01
27235,0.35,1641.44,-44524766.7,155.67,0,168.65,0.05,4.65,0.01
27236,0.35,1641.44,-44526408.14,155.32,0,168.65,0.05,4.65,0.01
27237,0.35,1641.44,-44528049.58,154.97,0,168.65,0.05,4.65,0.01
27238,0.35,1641.44,-44529691.03,154.63,0,168.64,0.05,4.64,0.01
27239,0.35,1641.44,-44531332.47,154.28,0,168.64,0.05,4.64,0.01
27240,0.35,1641.44,-44532973.91,153.94,0,168.64,0.05,4.64,0.01
27241,0.35,1641.44,-44534615.35,153.59,0,168.63,0.05,4.63,0.01
27242,0.35,1641.44,-44536256.79,153.24,0,168.63,0.05,4.63,0.01
27243,0.35,1641.44,-44537898.23,152.9,0,168.63,0.05,4.63,0.01
27244,0.35,1641.44,-44539539.67,152.55,0,168.63,0.05,4.63,0.01
27245,0.35,1641.44,-44541181.11,152.21,0,168.62,0.05,4.62,0.01
27246,0.35,1641.44,-44542822.55,151.86,0,168.62,0.05,4.62,0.01
27247,0.35,1641.44,-44544463.99,151.52,0,168.62,0.05,4.62,0.01
27248,0.35,1641.44,-44546105.43,151.17,0,168.61,0.05,4.61,0.01
27249,0.35,1641.44,-44547746.87,150.82,0,168.61,0.05,4.61,0.01
27250,0.35,1641.44,-44549388.31,150.48,0,168.61,0.05,4.61,0.01
27251,0.35,1641.44,-44551029.75,150.13,0,168.6,0.05,4.6,0.01
27252,0.35,1641.44,-44552671.19,149.79,0,168.6,0.05,4.6,0.01
27253,0.35,1641.44,-44554312.63,149.44,0,168.6,0.05,4.6,0.01
27254,0.35,1641.44,-44555954.07,149.1,0,168.59,0.05,4.59,0.01
27255,0.35,1641.44,-44557595.51,148.75,0,168.59,0.05,4.59,0.01
27256,0.35,1641.44,-44559236.95,148.4,0,168.59,0.05,4.59,0.01
27257,0.35,1641.44,-44560878.39,148.06,0,168.59,0.05,4.59,0.01
27258,0.35,1641.44,-44562519.84,147.71,0,168.58,0.05,4.58,0.01
27259,0.35,1641.44,-44564161.28,147.37,0,168.58,0.05,4.58,0.01
27260,0.35,1641.44,-44565802.72,147.02,0,168.58,0.05,4.58,0.01
27261,0.35,1641.44,-44567444.16,146.68,0,168.57,0.05,4.57,0.01
27262,0.35,1641.44,-44569085.6,146.33,0,168.57,0.05,4.57,0.01
27263,0.35,1641.44,-44570727.04,145.98,0,168.57,0.05,4.57,0.01
27264,0.35,1641.44,-44572368.48,145.64,0,168.56,0.05,4.56,0.01
27265,0.35,1641.44,-44574009.92,145.29,0,168.56,0.05,4.56,0.01
27266,0.35,1641.44,-44575651.36,144.95,0,168.56,0.05,4.56,0.01
27267,0.35,1641.44,-44577292.8,144.6,0,168.56,0.05,4.56,0.01
27268,0.35,1641.44,-44578934.24,144.26,0,168.55,0.05,4.55,0.01
27269,0.35,1641.44,-44580575.68,143.91,0,168.55,0.05,4.55,0.01
27270,0.35,1641.44,-44582217.12,143.57,0,168.55,0.05,4.55,0.01
27271,0.35,1641.44,-44583858.56,143.22,0,168.54,0.05,4.54,0.01
27272,0.35,1641.44,-44585500,142.87,0,168.54,0.05,4.54,0.01
27273,0.35,1641.44,-44587141.44,142.53,0,168.54,0.05,4.54,0.01
27274,0.35,1641.44,-44588782.88,142.18,0,168.53,0.05,4.53,0.01
27275,0.35,1641.44,-44590424.32,141.84,0,168.53,0.05,4.53,0.01
27276,0.35,1641.44,-44592065.76,141.49,0,168.53,0.05,4.53,0.01
27277,0.35,1641.44,-44593707.2,141.15,0,168.52,0.05,4.52,0.01
27278,0.35,1641.44,-44595348.64,140.8,0,168.52,0.05,4.52,0.01
27279,0.35,1641.44,-44596990.09,140.45,0,168.52,0.05,4.52,0.01
27280,0.35,1641.44,-44598631.53,140.11,0,168.52,0.05,4.52,0.01
27281,0.35,1641.44,-44600272.97,139.76,0,168.51,0.05,4.51,0.01
27282,0.35,1641.44,-44601914.41,139.42,0,168.51,0.05,4.51,0.01
27283,0.35,1641.44,-44603555.85,139.07,0,168.51,0.05,4.51,0.01
27284,0.35,1641.44,-44605197.29,138.73,0,168.5,0.05,4.5,0.01
27285,0.35,1641.44,-44606838.73,138.38,0,168.5,0.05,4.5,0.01
27286,0.35,1641.44,-44608480.17,138.04,0,168.5,0.05,4.5,0.01
27287,0.35,1641.44,-44610121.61,137.69,0,168.49,0.05,4.49,0.01
27288,0.35,1641.44,-44611763.05,137.35,0,168.49,0.05,4.49,0.01
27289,0.35,1641.44,-44613404.49,137,0,168.49,0.05,4.49,0.01
27290,0.35,1641.44,-44615045.93,136.65,0,168.48,0.05,4.48,0.01
27291,0.35,1641.44,-44616687.37,136.31,0,168.48,0.05,4.48,0.01
27292,0.35,1641.44,-44618328.81,135.96,0,168.48,0.05,4.48,0.01
27293,0.35,1641.44,-44619970.25,135.62,0,168.48,0.05,4.48,0.01
27294,0.35,1641.44,-44621611.69,135.27,0,168.47,0.05,4.47,0.01
27295,0.35,1641.44,-44623253.13,134.93,0,168.47,0.05,4.47,0.01
27296,0.35,1641.44,-44624894.57,134.58,0,168.47,0.05,4.47,0.01
27297,0.35,1641.44,-44626536.01,134.24,0,168.46,0.05,4.46,0.01
27298,0.35,1641.44,-44628177.45,133.89,0,168.46,0.05,4.46,0.01
27299,0.35,1641.44,-44629818.9,133.54,0,168.46,0.05,4.46,0.01
27300,0.35,1641.44,-44631460.34,133.2,0,168.45,0.05,4.45,0.01
27301,0.35,1641.44,-44633101.78,132.85,0,168.45,0.05,4.45,0.01
27302,0.35,1641.44,-44634743.22,132.51,0,168.45,0.05,4.45,0.01
27303,0.35,1641.44,-44636384.66,132.16,0,168.44,0.05,4.44,0.01
27304,0.35,1641.44,-44638026.1,131.82,0,168.44,0.05,4.44,0.01
27305,0.35,1641.44,-44639667.54,131.47,0,168.44,0.05,4.44,0.01
27306,0.35,1641.44,-44641308.98,131.13,0,168.44,0.05,4.44,0.01
27307,0.35,1641.44,-44642950.42,130.78,0,168.43,0.05,4.43,0.01
27308,0.35,1641.44,-44644591.86,130.44,0,168.43,0.05,4.43,0.01
27309,0.35,1641.44,-44646233.3,130.09,0,168.43,0.05,4.43,0.01
